0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10000.0,0.0,0.0,3.97131087904067e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000.0,0.0,4000000.0,0.0,1.9714111712758233e-08,2.6096989737519523e-11,3.942817160591275e-14,7.829086631565421e-17,0.0,0.0,0.0,0.0,1.9714137622483475e-14,0.0,1.971402102889145e-14,3.9145253090836576e-17,3.942835297379954e-14,7.829143224344399e-17,3.942827524496695e-20,0.0,3.94280420577829e-20,7.829050618167315e-23,3.942835297379954e-20,7.829143224344399e-23,3.942796432734466e-20,1.5658132104369099e-22,1.0,1.0,0.0,9999.921143553149,39.71300440244775,-1.57712686423651e-07,3.971279562694144e-05,0.0,0.0,0.0,3.97131087904067e-05,-7.88565504899339e-08,3.97131087904067e-05,-7.88560841155658e-08,3.971295220939434e-05,-1.577134118951982e-07,3.971279562467773e-05,-1.577131009798678e-13,0.0,-1.577121682311316e-13,-3.131620247266926e-16,-1.5771341189519818e-13,-3.1316572897377597e-16,-1.5771185730937865e-13,-6.263252841747641e-16
2000000.0,0.0,4000000.0,0.0,7.885613593409167e-08,2.087753005239938e-10,7.885572137903268e-14,3.1316223051663776e-16,0.0,0.0,3.942817160591275e-14,7.829086631565421e-17,5.914215376978939e-14,1.565816297352805e-16,5.914188171963367e-14,1.9572611111322568e-16,7.885590274324181e-14,3.1316351670617923e-16,3.942796432775328e-20,1.5658152683925256e-22,3.942742022744186e-20,2.3487048959514296e-22,3.9427731137329057e-20,2.34872650390525e-22,3.942703158142449e-20,3.1316037839531303e-22,1.0,1.0,0.0,9999.684575456264,79.4253824796113,-3.154228855161307e-07,3.971185614148464e-05,0.0,0.0,-1.57712686423651e-07,3.971279562694144e-05,-2.3656861507915757e-07,3.9712482463887765e-05,-2.3656752687853472e-07,3.9712325885962254e-05,-3.1542361097296723e-07,3.971185613633988e-05,-1.5771185731101312e-13,-6.263261073570104e-16,-1.5770968090976746e-13,-9.39481958380572e-16,-1.5771092454931624e-13,-9.394906015621e-16,-1.5770812632569799e-13,-1.2526415135812523e-15
3000000.0,0.0,4000000.0,0.0,1.7742513991848877e-07,7.046137839234514e-10,1.1828202749637405e-13,7.046103883861094e-16,0.0,0.0,7.885572137903268e-14,3.1316223051663776e-16,9.856923716954059e-14,4.69742522612075e-16,9.856880966711176e-14,5.088856149194203e-16,1.1828220885404516e-13,7.046123948171176e-16,3.942703158101583e-20,3.1316058419087444e-22,3.942617657615815e-20,3.914467688055651e-22,3.942648747501247e-20,3.9145016430047986e-22,3.942547702069105e-20,4.697344968138652e-22,1.0,1.0,0.0,9999.290299440327,119.1365079160844,-4.731281099854961e-07,3.971029034885316e-05,0.0,0.0,-3.154228855161307e-07,3.971185614148464e-05,-3.942769486781624e-07,3.9711229820316254e-05,-3.94275238668447e-07,3.971107324794703e-05,-4.731288354161806e-07,3.9710290340827434e-05,-1.5770812632406334e-13,-1.2526423367634977e-15,-1.5770470630463258e-13,-1.5657870752222605e-15,-1.5770594990004989e-13,-1.5658006572019196e-15,-1.5770190808276422e-13,-1.878937987255461e-15
4000000.0,0.0,4000000.0,0.0,3.154195691064419e-07,1.6701863525700968e-09,1.5770646815456498e-13,1.2526291662942442e-15,0.0,0.0,1.1828202749637405e-13,7.046103883861094e-16,1.379947660061066e-13,9.394777396891999e-16,1.3799418305814689e-13,9.786188255901442e-16,1.5770664950283787e-13,1.2526318929350754e-15,3.942547701946513e-20,4.697347026061812e-22,3.942431112354566e-20,5.4801687440806965e-22,3.9424622006463814e-20,5.48021504548966e-22,3.9423300669661675e-20,6.263012069285568e-22,1.0,1.0,0.0,9998.738321723575,158.84575441621652,-6.308258726182599e-07,3.970809827374153e-05,0.0,0.0,-4.731281099854961e-07,3.971029034885316e-05,-5.519790640244264e-07,3.970935087944795e-05,-5.519767322325875e-07,3.970919431510435e-05,-6.308265980113514e-07,3.970809826283496e-05,-1.5770190807786053e-13,-1.878938810424725e-15,-1.5769724449418265e-13,-2.192067497632279e-15,-1.576984880258553e-13,-2.1920860181958645e-15,-1.576932026786467e-13,-2.505204827714227e-15
5000000.0,0.0,4000000.0,0.0,4.928372471489647e-07,3.262059510800764e-09,1.9712842157965428e-13,1.9572099212955992e-15,0.0,0.0,1.5770646815456498e-13,1.2526291662942442e-15,1.7741811848837423e-13,1.5657798726514349e-15,1.774173801040774e-13,1.60491833484182e-15,1.9712860291566882e-13,1.9572133681032513e-15,3.9423300667618486e-20,6.263014127143811e-22,3.942182389902481e-20,7.045783370951514e-22,3.9422134761103834e-20,7.04584201809007e-22,3.9420502562660033e-20,7.828580394854321e-22,1.0,1.0,0.0,9998.028651011404,198.5524957139903,-7.885136863186171e-07,3.970527995072152e-05,0.0,0.0,-6.308258726182599e-07,3.970809827374153e-05,-7.096724739534969e-07,3.9706845670916096e-05,-7.096695204163095e-07,3.970668911706734e-05,-7.885144116626752e-07,3.970527993693429e-05,-1.5769320267047396e-13,-2.505205650857525e-15,-1.5768729559609924e-13,-2.818313348380606e-15,-1.5768853904441532e-13,-2.8183368072360283e-15,-1.5768201025064014e-13,-3.1314321579417287e-15
6000000.0,0.0,4000000.0,0.0,7.096753759419158e-07,5.636789885404208e-09,2.3654726603691734e-13,2.818341541265422e-15,0.0,0.0,1.9712842157965428e-13,1.9572099212955992e-15,2.168386728595541e-13,2.348639043926359e-15,2.168377790505654e-13,2.3877742651434068e-15,2.3654744735781365e-13,2.8183457081855344e-15,3.9420502559799624e-20,7.828582452615197e-22,3.9418714941822224e-20,8.61128687695615e-22,3.9419025778159363e-20,8.611357868899352e-22,3.941708274381567e-20,9.394025253863178e-22,1.0,1.0,0.0,9997.161298496232,238.2561055828986,-9.461890641476695e-07,3.970183542424164e-05,0.0,0.0,-7.885136863186171e-07,3.970527995072152e-05,-8.673546914382163e-07,3.9703714234231e-05,-8.673511162022616e-07,3.970355769334613e-05,-9.461897894312546e-07,3.970183540757396e-05,-1.576820102391985e-13,-3.1314329810460792e-15,-1.5767485976728892e-13,-3.4445147507824605e-15,-1.5767610311263746e-13,-3.444543147559741e-15,-1.576683309752627e-13,-3.757610101545271e-15
7000000.0,0.0,4000000.0,0.0,9.659305356701283e-07,8.950921756526175e-09,2.759623798406618e-13,3.836010445074901e-15,0.0,0.0,2.3654726603691734e-13,2.818341541265422e-15,2.562558074069864e-13,3.2880429068401336e-15,2.5625475818740226e-13,3.327174269872178e-15,2.759625611435802e-13,3.836015332041756e-15,3.941708274013808e-20,9.39402731149423e-22,3.9414984300969846e-20,1.017665457213512e-21,3.941529510666285e-20,1.0176737907763342e-21,3.9413041267063255e-20,1.0959321957277592e-21,1.0,1.0,0.0,9996.136277857318,277.9559578458208,-1.1038495193626473e-06,3.96977647486264e-05,0.0,0.0,-9.461890641476695e-07,3.970183542424164e-05,-1.0250232296279456e-06,3.9699956618779336e-05,-1.0250190327496093e-06,3.969980009332721e-05,-1.1038502445743208e-06,3.9697764729078533e-05,-1.5766833096055234e-13,-3.7576109245976925e-15,-1.576599372038794e-13,-4.070661828854048e-15,-1.5766118042665142e-13,-4.070695163105337e-15,-1.5765216506825305e-13,-4.383728782911037e-15
8000000.0,0.0,4000000.0,0.0,1.2615986848613442e-06,1.3360984588769193e-08,3.1537314136403215e-13,5.0102005828053566e-15,0.0,0.0,2.759623798406618e-13,3.836010445074901e-15,2.956689004719461e-13,4.38397664581222e-15,2.95667695858314e-13,4.4231035335084445e-15,3.1537332264611327e-13,5.010206189741881e-15,3.941304126256857e-20,1.095932401474638e-21,3.9410632035304446e-20,1.1741861768670862e-21,3.9410942805451495e-20,1.1741957446669799e-21,3.940837819614181e-20,1.2524445818399614e-21,1.0,1.0,0.0,9994.953605260553,317.6514263848985,-1.2614925654561289e-06,3.969306798807548e-05,0.0,0.0,-1.1038495193626473e-06,3.96977647486264e-05,-1.1826756018877844e-06,3.9695572883823454e-05,-1.1826707834332562e-06,3.9695416376272665e-05,-1.2614932905844533e-06,3.969306796564773e-05,-1.5765216505027432e-13,-4.383729605898553e-15,-1.5764252814121779e-13,-4.696744707468345e-15,-1.5764377122180598e-13,-4.69678297866792e-15,-1.5763351278456723e-13,-5.009778327359845e-15
9000000.0,0.0,4000000.0,0.0,1.5966751604499534e-06,1.9023490562526024e-08,3.547789290488137e-13,6.340893436001362e-15,0.0,0.0,3.1537314136403215e-13,5.0102005828053566e-15,3.3507733045944717e-13,5.63642297658904e-15,3.3507597047076536e-13,5.675544771869207e-15,3.547791103071985e-13,6.340899762819128e-15,3.9408378190830056e-20,1.252444787567367e-21,3.9405658213466436e-20,1.330688378127701e-21,3.940596894316634e-20,1.3306991800137715e-21,3.940309360459357e-20,1.4089372153257187e-21,1.0,1.0,0.0,9993.613299358198,357.34188515141017,-1.419115716195255e-06,3.968774521666269e-05,0.0,0.0,-1.2614925654561289e-06,3.969306798807548e-05,-1.340309321837789e-06,3.9690563098500345e-05,-1.3403038818830618e-06,3.969040661131922e-05,-1.4191164412287943e-06,3.968774519135542e-05,-1.5763351276332024e-13,-5.009779150269469e-15,-1.5762263285386576e-13,-5.322753512510804e-15,-1.5762387577266538e-13,-5.322796720055087e-15,-1.5761237441837427e-13,-5.635748861302874e-15
